Metro,State,Date,Rent,YearMonth
"Fort Polk South, LA",LA,2024-05-31,1101.6262789364396,2024-05
"Ca-¦on City, CO",CO,2024-05-31,,2024-05
"New Castle, IN",IN,2024-05-31,,2024-05
"Clovis, NM",NM,2024-05-31,1115.4212334353854,2024-05
"Norfolk, NE",NE,2024-05-31,,2024-05
"Ruston, LA",LA,2024-05-31,1034.026210667302,2024-05
"Pullman, WA",WA,2024-05-31,1451.1353981671148,2024-05
"Del Rio, TX",TX,2024-05-31,,2024-05
"Blackfoot, ID",ID,2024-05-31,1209.0039776396713,2024-05
"Red Wing, MN",MN,2024-05-31,,2024-05
"Nogales, AZ",AZ,2024-05-31,,2024-05
"Tahlequah, OK",OK,2024-05-31,,2024-05
"Montrose, CO",CO,2024-05-31,1849.989971417042,2024-05
"Cortland, NY",NY,2024-05-31,1328.5921883283866,2024-05
"Sandpoint, ID",ID,2024-05-31,,2024-05
"Bardstown, KY",KY,2024-05-31,,2024-05
"Wapakoneta, OH",OH,2024-05-31,,2024-05
"Bemidji, MN",MN,2024-05-31,,2024-05
"Durant, OK",OK,2024-05-31,,2024-05
"Cornelia, GA",GA,2024-05-31,,2024-05
"Burlington, IA",IA,2024-05-31,,2024-05
"Menomonie, WI",WI,2024-05-31,1013.9665732941157,2024-05
"Shawano, WI",WI,2024-05-31,,2024-05
"Washington, NC",NC,2024-05-31,,2024-05
"Freeport, IL",IL,2024-05-31,,2024-05
"Rolla, MO",MO,2024-05-31,660.3348187533353,2024-05
"Ellensburg, WA",WA,2024-05-31,1713.0769442212465,2024-05
"Ponca City, OK",OK,2024-05-31,,2024-05
"Muscatine, IA",IA,2024-05-31,,2024-05
"Lewisburg, PA",PA,2024-05-31,,2024-05
"Auburn, IN",IN,2024-05-31,,2024-05
"Duncan, OK",OK,2024-05-31,,2024-05
"Sedalia, MO",MO,2024-05-31,,2024-05
"Rock Springs, WY",WY,2024-05-31,995.5742887411432,2024-05
"Stephenville, TX",TX,2024-05-31,1443.727618135366,2024-05
"Bucyrus, OH",OH,2024-05-31,,2024-05
"El Campo, TX",TX,2024-05-31,,2024-05
"Gainesville, TX",TX,2024-05-31,,2024-05
"Astoria, OR",OR,2024-05-31,1549.5906351962128,2024-05
"Marshalltown, IA",IA,2024-05-31,,2024-05
"Big Rapids, MI",MI,2024-05-31,,2024-05
"Austin, MN",MN,2024-05-31,826.0142468165701,2024-05
"Moscow, ID",ID,2024-05-31,1031.7646536454727,2024-05
"Clewiston, FL",FL,2024-05-31,,2024-05
"Riverton, WY",WY,2024-05-31,923.2374029550177,2024-05
"Pittsburg, KS",KS,2024-05-31,878.2850880522609,2024-05
"Williston, ND",ND,2024-05-31,1236.5385949258769,2024-05
"Safford, AZ",AZ,2024-05-31,,2024-05
"Brownwood, TX",TX,2024-05-31,,2024-05
"Crawfordsville, IN",IN,2024-05-31,918.4563460558016,2024-05
"Lock Haven, PA",PA,2024-05-31,882.0078095631419,2024-05
"Easton, MD",MD,2024-05-31,,2024-05
"Laramie, WY",WY,2024-05-31,1232.1215255890545,2024-05
"Murray, KY",KY,2024-05-31,,2024-05
"Fort Dodge, IA",IA,2024-05-31,,2024-05
"Dyersburg, TN",TN,2024-05-31,,2024-05
"Kill Devil Hills, NC",NC,2024-05-31,,2024-05
"DeRidder, LA",LA,2024-05-31,,2024-05
"Bay City, TX",TX,2024-05-31,665.8351319860336,2024-05
"North Platte, NE",NE,2024-05-31,1032.2454028700845,2024-05
"Lebanon, MO",MO,2024-05-31,,2024-05
"Brenham, TX",TX,2024-05-31,,2024-05
"Vernal, UT",UT,2024-05-31,,2024-05
"Bonham, TX",TX,2024-05-31,,2024-05
"Butte, MT",MT,2024-05-31,1365.8478010889273,2024-05
"Emporia, KS",KS,2024-05-31,,2024-05
"Jackson, WY",WY,2024-05-31,5036.462435076405,2024-05
"Big Spring, TX",TX,2024-05-31,,2024-05
"Watertown, SD",SD,2024-05-31,,2024-05
"Angola, IN",IN,2024-05-31,,2024-05
"Dixon, IL",IL,2024-05-31,,2024-05
"Taos, NM",NM,2024-05-31,,2024-05
"Brookings, SD",SD,2024-05-31,1095.8816218596235,2024-05
"Dickinson, ND",ND,2024-05-31,,2024-05
"Pella, IA",IA,2024-05-31,,2024-05
"Troy, AL",AL,2024-05-31,,2024-05
"Susanville, CA",CA,2024-05-31,,2024-05
"Martin, TN",TN,2024-05-31,,2024-05
"Cambridge, MD",MD,2024-05-31,,2024-05
"Coffeyville, KS",KS,2024-05-31,,2024-05
"Kingsville, TX",TX,2024-05-31,,2024-05
"Breckenridge, CO",CO,2024-05-31,3396.056853906031,2024-05
"Kirksville, MO",MO,2024-05-31,739.011449205987,2024-05
"Hays, KS",KS,2024-05-31,,2024-05
"Mountain Home, ID",ID,2024-05-31,,2024-05
"Macomb, IL",IL,2024-05-31,,2024-05
"Fredericksburg, TX",TX,2024-05-31,2121.907259031299,2024-05
"The Dalles, OR",OR,2024-05-31,,2024-05
"La Grande, OR",OR,2024-05-31,,2024-05
"Great Bend, KS",KS,2024-05-31,,2024-05
"Spearfish, SD",SD,2024-05-31,,2024-05
"Fallon, NV",NV,2024-05-31,,2024-05
"Hailey, ID",ID,2024-05-31,,2024-05
"Steamboat Springs, CO",CO,2024-05-31,,2024-05
"Prineville, OR",OR,2024-05-31,,2024-05
"Rockport, TX",TX,2024-05-31,,2024-05
"Hood River, OR",OR,2024-05-31,,2024-05
"Sterling, CO",CO,2024-05-31,,2024-05
"Jamestown, ND",ND,2024-05-31,869.7145130317375,2024-05
"Portales, NM",NM,2024-05-31,885.1717703699039,2024-05
"Brownsville, TN",TN,2024-05-31,,2024-05
"Snyder, TX",TX,2024-05-31,,2024-05
"Vermillion, SD",SD,2024-05-31,,2024-05
United States,,2024-06-30,1974.4841223509243,2024-06
"New York, NY",NY,2024-06-30,3270.6561616682375,2024-06
"Los Angeles, CA",CA,2024-06-30,2917.8278286626155,2024-06
"Chicago, IL",IL,2024-06-30,2080.783275571344,2024-06
"Dallas, TX",TX,2024-06-30,1774.2306170541585,2024-06
"Houston, TX",TX,2024-06-30,1666.7611970276125,2024-06
"Washington, DC",VA,2024-06-30,2347.779410489009,2024-06
"Philadelphia, PA",PA,2024-06-30,1853.6690120925884,2024-06
"Miami, FL",FL,2024-06-30,2685.171135982913,2024-06
"Atlanta, GA",GA,2024-06-30,1881.3729833267637,2024-06
"Boston, MA",MA,2024-06-30,3096.669038704715,2024-06
"Phoenix, AZ",AZ,2024-06-30,1846.528191286552,2024-06
"San Francisco, CA",CA,2024-06-30,2990.531896518409,2024-06
"Riverside, CA",CA,2024-06-30,2502.062216204769,2024-06
"Detroit, MI",MI,2024-06-30,1440.0585191067782,2024-06
"Seattle, WA",WA,2024-06-30,2244.78829304481,2024-06
"Minneapolis, MN",MN,2024-06-30,1634.6699850946902,2024-06
"San Diego, CA",CA,2024-06-30,3028.9300344352973,2024-06
"Tampa, FL",FL,2024-06-30,2060.5954911647605,2024-06
"Denver, CO",CO,2024-06-30,1996.0009597917565,2024-06
"Baltimore, MD",MD,2024-06-30,1818.531244539276,2024-06
"St. Louis, MO",MO,2024-06-30,1366.0709257331084,2024-06
"Orlando, FL",FL,2024-06-30,2031.4107057056326,2024-06
"Charlotte, NC",NC,2024-06-30,1767.5971813785184,2024-06
"San Antonio, TX",TX,2024-06-30,1473.4199342488564,2024-06
"Portland, OR",OR,2024-06-30,1834.890222723956,2024-06
"Sacramento, CA",CA,2024-06-30,2303.244886503653,2024-06
"Pittsburgh, PA",PA,2024-06-30,1418.5041012346921,2024-06
"Cincinnati, OH",OH,2024-06-30,1531.8621099586248,2024-06
"Austin, TX",TX,2024-06-30,1753.7439652548223,2024-06
"Las Vegas, NV",NV,2024-06-30,1781.8222563388156,2024-06
"Kansas City, MO",MO,2024-06-30,1479.7133449325686,2024-06
"Columbus, OH",OH,2024-06-30,1492.702314547938,2024-06
"Indianapolis, IN",IN,2024-06-30,1525.1941612841047,2024-06
"Cleveland, OH",OH,2024-06-30,1378.6189412050378,2024-06
"San Jose, CA",CA,2024-06-30,3313.793340890048,2024-06
"Nashville, TN",TN,2024-06-30,1864.1217927082375,2024-06
"Virginia Beach, VA",VA,2024-06-30,1726.8934418650251,2024-06
"Providence, RI",RI,2024-06-30,2077.4509265840115,2024-06
"Jacksonville, FL",FL,2024-06-30,1724.0054430570126,2024-06
"Milwaukee, WI",WI,2024-06-30,1423.6118109081049,2024-06
"Oklahoma City, OK",OK,2024-06-30,1342.2278262886778,2024-06
"Raleigh, NC",NC,2024-06-30,1742.4470144930506,2024-06
"Memphis, TN",TN,2024-06-30,1410.6979086010724,2024-06
"Richmond, VA",VA,2024-06-30,1648.1438417180366,2024-06
"Louisville, KY",KY,2024-06-30,1386.0772942499593,2024-06
"New Orleans, LA",LA,2024-06-30,1601.8859283659328,2024-06
"Salt Lake City, UT",UT,2024-06-30,1706.7839842577573,2024-06
"Hartford, CT",CT,2024-06-30,1823.6901560518568,2024-06
"Buffalo, NY",NY,2024-06-30,1329.8075970811392,2024-06
"Birmingham, AL",AL,2024-06-30,1378.3741820673276,2024-06
"Rochester, NY",NY,2024-06-30,1474.6111674119045,2024-06
"Grand Rapids, MI",MI,2024-06-30,1624.5022095304496,2024-06
"Tucson, AZ",AZ,2024-06-30,1578.1623516563134,2024-06
"Urban Honolulu, HI",HI,2024-06-30,2759.1340414582746,2024-06
"Tulsa, OK",OK,2024-06-30,1371.9927973306924,2024-06
"Fresno, CA",CA,2024-06-30,1948.9553228510295,2024-06
"Worcester, MA",MA,2024-06-30,2043.4526582299984,2024-06
"Omaha, NE",NE,2024-06-30,1344.4024210986838,2024-06
"Bridgeport, CT",CT,2024-06-30,2724.7878274566738,2024-06
"Greenville, SC",SC,2024-06-30,1510.2145206379514,2024-06
"Albuquerque, NM",NM,2024-06-30,1620.5114016542236,2024-06
"Bakersfield, CA",CA,2024-06-30,1791.6743760638035,2024-06
"Albany, NY",NY,2024-06-30,1587.0939588203564,2024-06
"Knoxville, TN",TN,2024-06-30,1767.3422913201182,2024-06
"Baton Rouge, LA",LA,2024-06-30,1360.0952702916775,2024-06
"McAllen, TX",TX,2024-06-30,1186.423909473099,2024-06
"New Haven, CT",CT,2024-06-30,1985.9277139276044,2024-06
"El Paso, TX",TX,2024-06-30,1533.5675608395466,2024-06
"Allentown, PA",PA,2024-06-30,1757.1279523147482,2024-06
"Oxnard, CA",CA,2024-06-30,2965.5704434734844,2024-06
"Columbia, SC",SC,2024-06-30,1496.9785311653643,2024-06
"North Port, FL",FL,2024-06-30,2286.937270882587,2024-06
"Dayton, OH",OH,2024-06-30,1245.1654530413382,2024-06
"Charleston, SC",SC,2024-06-30,2032.3850806820733,2024-06
"Greensboro, NC",NC,2024-06-30,1526.3387849252808,2024-06
"Stockton, CA",CA,2024-06-30,2456.635157917334,2024-06
"Cape Coral, FL",FL,2024-06-30,2058.3262862518536,2024-06
"Boise City, ID",ID,2024-06-30,1778.7120319152414,2024-06
"Colorado Springs, CO",CO,2024-06-30,1843.6118179593325,2024-06
"Little Rock, AR",AR,2024-06-30,1212.6653349369803,2024-06
"Lakeland, FL",FL,2024-06-30,1872.28813996194,2024-06
"Akron, OH",OH,2024-06-30,1218.428402040728,2024-06
"Des Moines, IA",IA,2024-06-30,1284.6700636569278,2024-06
"Springfield, MA",MA,2024-06-30,1911.336488983148,2024-06
"Poughkeepsie, NY",NY,2024-06-30,2124.7421693534675,2024-06
"Ogden, UT",UT,2024-06-30,1689.9464423102731,2024-06
"Madison, WI",WI,2024-06-30,1575.1621331718661,2024-06
"Winston, NC",NC,2024-06-30,1584.060524930054,2024-06
"Deltona, FL",FL,2024-06-30,1879.2050320616706,2024-06
"Syracuse, NY",NY,2024-06-30,1594.3241258056796,2024-06
"Provo, UT",UT,2024-06-30,1804.1609511656968,2024-06
"Toledo, OH",OH,2024-06-30,1200.5220134797653,2024-06
"Wichita, KS",KS,2024-06-30,1064.0360966785242,2024-06
"Durham, NC",NC,2024-06-30,1706.1822515151505,2024-06
"Augusta, GA",GA,2024-06-30,1360.3461062788776,2024-06
"Palm Bay, FL",FL,2024-06-30,1950.196951205632,2024-06
"Jackson, MS",MS,2024-06-30,1385.9960999450284,2024-06
"Harrisburg, PA",PA,2024-06-30,1389.775938375961,2024-06
"Spokane, WA",WA,2024-06-30,1517.7992974096123,2024-06
"Scranton, PA",PA,2024-06-30,1303.1712620000778,2024-06
"Chattanooga, TN",TN,2024-06-30,1525.0359509795169,2024-06
"Modesto, CA",CA,2024-06-30,1992.639697544528,2024-06
"Lancaster, PA",PA,2024-06-30,1330.7068739396925,2024-06
"Portland, ME",ME,2024-06-30,2182.019014233821,2024-06
"Youngstown, OH",OH,2024-06-30,925.2063392697232,2024-06
"Lansing, MI",MI,2024-06-30,1196.6743650563753,2024-06
"Fayetteville, AR",AR,2024-06-30,1537.6553334304085,2024-06
"Fayetteville, NC",NC,2024-06-30,1429.8062077819648,2024-06
"Lexington, KY",KY,2024-06-30,1383.6323037938805,2024-06
"Pensacola, FL",FL,2024-06-30,1785.0086421611504,2024-06
"Santa Rosa, CA",CA,2024-06-30,2665.1770462084282,2024-06
"Reno, NV",NV,2024-06-30,1922.5568763355066,2024-06
"Huntsville, AL",AL,2024-06-30,1433.008981567198,2024-06
"Port St. Lucie, FL",FL,2024-06-30,2315.879371352087,2024-06
"Lafayette, LA",LA,2024-06-30,1307.0082841528733,2024-06
"Myrtle Beach, SC",SC,2024-06-30,1848.9385767616488,2024-06
"Springfield, MO",MO,2024-06-30,1276.0223269390967,2024-06
"Visalia, CA",CA,2024-06-30,1771.8909679343335,2024-06
"Killeen, TX",TX,2024-06-30,1340.998591054317,2024-06
"Asheville, NC",NC,2024-06-30,1879.07005635336,2024-06
"York, PA",PA,2024-06-30,1234.0586635431316,2024-06
"Vallejo, CA",CA,2024-06-30,2416.334499316869,2024-06
"Santa Maria, CA",CA,2024-06-30,3551.805191052887,2024-06
"Salinas, CA",CA,2024-06-30,2596.059181191898,2024-06
"Salem, OR",OR,2024-06-30,1707.4948538758176,2024-06
"Mobile, AL",AL,2024-06-30,1286.1711723785236,2024-06
"Reading, PA",PA,2024-06-30,1425.0403952903814,2024-06
"Corpus Christi, TX",TX,2024-06-30,1365.156541141465,2024-06
"Brownsville, TX",TX,2024-06-30,1482.6583777451376,2024-06
"Manchester, NH",NH,2024-06-30,2058.136014143405,2024-06
"Fort Wayne, IN",IN,2024-06-30,1153.5560920927167,2024-06
"Gulfport, MS",MS,2024-06-30,1439.6797413768204,2024-06
"Salisbury, MD",DE,2024-06-30,1833.5328317028786,2024-06
"Flint, MI",MI,2024-06-30,1021.4467593612953,2024-06
"Peoria, IL",IL,2024-06-30,1019.0925219356436,2024-06
"Canton, OH",OH,2024-06-30,1068.103765705142,2024-06
"Savannah, GA",GA,2024-06-30,1841.143209900286,2024-06
"Anchorage, AK",AK,2024-06-30,1652.2629113508733,2024-06
"Beaumont, TX",TX,2024-06-30,1233.6568757151458,2024-06
"Shreveport, LA",LA,2024-06-30,1290.621325811136,2024-06
"Trenton, NJ",NJ,2024-06-30,2434.142540065773,2024-06
"Montgomery, AL",AL,2024-06-30,1320.3190102609574,2024-06
"Davenport, IA",IL,2024-06-30,994.926738911833,2024-06
"Tallahassee, FL",FL,2024-06-30,1484.591948379829,2024-06
"Eugene, OR",OR,2024-06-30,1826.576308267236,2024-06
"Naples, FL",FL,2024-06-30,2833.195096437441,2024-06
"Ann Arbor, MI",MI,2024-06-30,2048.074418200775,2024-06
"Ocala, FL",FL,2024-06-30,1577.8547955529611,2024-06
"Hickory, NC",NC,2024-06-30,1390.5125517621575,2024-06
"Huntington, WV",OH,2024-06-30,1033.3149002396697,2024-06
"Fort Collins, CO",CO,2024-06-30,1969.8721263578336,2024-06
"Rockford, IL",IL,2024-06-30,1186.548882018026,2024-06
"Lincoln, NE",NE,2024-06-30,1270.5782516236366,2024-06
"Gainesville, FL",FL,2024-06-30,1618.2590004749707,2024-06
"Boulder, CO",CO,2024-06-30,2313.220146299038,2024-06
"Green Bay, WI",WI,2024-06-30,1091.2142742179574,2024-06
"Columbus, GA",GA,2024-06-30,1184.9623631592274,2024-06
"South Bend, IN",IN,2024-06-30,1267.555086249396,2024-06
"Spartanburg, SC",SC,2024-06-30,1462.5062585457856,2024-06
"Greeley, CO",CO,2024-06-30,2021.3163654106313,2024-06
"Lubbock, TX",TX,2024-06-30,1354.67872000109,2024-06
"Clarksville, TN",TN,2024-06-30,1367.67340405264,2024-06
"Roanoke, VA",VA,2024-06-30,1410.6704266098602,2024-06
"Evansville, IN",IN,2024-06-30,991.5302903134207,2024-06
"Kingsport, TN",TN,2024-06-30,1282.033890661635,2024-06
"Kennewick, WA",WA,2024-06-30,1682.210655920798,2024-06
"Utica, NY",NY,2024-06-30,1386.6553219888228,2024-06
"Hagerstown, MD",MD,2024-06-30,1524.5559968431467,2024-06
"Duluth, MN",MN,2024-06-30,1460.8825856268882,2024-06
"Olympia, WA",WA,2024-06-30,2040.9901471011124,2024-06
"Longview, TX",TX,2024-06-30,1264.3863696972396,2024-06
"Wilmington, NC",NC,2024-06-30,1701.3867843280584,2024-06
"San Luis Obispo, CA",CA,2024-06-30,3102.580459944186,2024-06
"Crestview, FL",FL,2024-06-30,1926.7740829305808,2024-06
"Merced, CA",CA,2024-06-30,1950.9221178158496,2024-06
"Waco, TX",TX,2024-06-30,1552.1820862838251,2024-06
"Cedar Rapids, IA",IA,2024-06-30,1142.090432210837,2024-06
"Atlantic City, NJ",NJ,2024-06-30,2166.3668973857198,2024-06
"Bremerton, WA",WA,2024-06-30,1927.7175238897864,2024-06
"Sioux Falls, SD",SD,2024-06-30,1186.7434879975513,2024-06
"Santa Cruz, CA",CA,2024-06-30,3576.8387367441264,2024-06
"Erie, PA",PA,2024-06-30,1063.2887569342806,2024-06
"Norwich, CT",CT,2024-06-30,1699.531355337134,2024-06
"Amarillo, TX",TX,2024-06-30,1324.3782490393035,2024-06
"Laredo, TX",TX,2024-06-30,1188.6854151201615,2024-06
"Tuscaloosa, AL",AL,2024-06-30,1446.610946889343,2024-06
"College Station, TX",TX,2024-06-30,1562.6994512139013,2024-06
"Kalamazoo, MI",MI,2024-06-30,1258.449513066174,2024-06
"Lynchburg, VA",VA,2024-06-30,1299.9675959175345,2024-06
"Charleston, WV",WV,2024-06-30,947.052154938114,2024-06
"Yakima, WA",WA,2024-06-30,1316.7669118349188,2024-06
"Fargo, ND",ND,2024-06-30,1210.5761422288892,2024-06
"Binghamton, NY",NY,2024-06-30,1129.9738987801902,2024-06
"Fort Smith, AR",AR,2024-06-30,1048.9630809241814,2024-06
"Appleton, WI",WI,2024-06-30,1131.4625448393276,2024-06
"Prescott Valley, AZ",AZ,2024-06-30,1914.3795888691,2024-06
"Topeka, KS",KS,2024-06-30,1126.9811568005189,2024-06
"Macon, GA",GA,2024-06-30,1236.5456243234646,2024-06
"Tyler, TX",TX,2024-06-30,1523.9842011800422,2024-06
"Barnstable Town, MA",MA,2024-06-30,2723.0179416845185,2024-06
"Daphne, AL",AL,2024-06-30,1676.1254857191027,2024-06
"Bellingham, WA",WA,2024-06-30,2080.6383994562734,2024-06
"Burlington, VT",VT,2024-06-30,2104.1286679183954,2024-06
"Rochester, MN",MN,2024-06-30,1592.646757040082,2024-06
"Lafayette, IN",IN,2024-06-30,1383.2554632069891,2024-06
"Champaign, IL",IL,2024-06-30,1180.2319891204215,2024-06
"Medford, OR",OR,2024-06-30,1619.9304724068927,2024-06
"Lebanon, NH",NH,2024-06-30,1789.3446029796137,2024-06
"Charlottesville, VA",VA,2024-06-30,1977.9878558205387,2024-06
"Lake Charles, LA",LA,2024-06-30,1013.2453341024693,2024-06
"Las Cruces, NM",NM,2024-06-30,1346.6185149978367,2024-06
"Chico, CA",CA,2024-06-30,1654.2453919299146,2024-06
"Hilton Head Island, SC",SC,2024-06-30,2098.2039251727247,2024-06
"Athens, GA",GA,2024-06-30,1821.8625997066033,2024-06
"Lake Havasu City, AZ",AZ,2024-06-30,1593.6837993234228,2024-06
"Columbia, MO",MO,2024-06-30,1254.0143462812343,2024-06
"Springfield, IL",IL,2024-06-30,1099.108846586236,2024-06
"Houma, LA",LA,2024-06-30,1357.0491890462586,2024-06
"Monroe, LA",LA,2024-06-30,1013.766158718504,2024-06
"Elkhart, IN",IN,2024-06-30,1076.2244891176986,2024-06
"Johnson City, TN",TN,2024-06-30,1490.293129768537,2024-06
"Yuma, AZ",AZ,2024-06-30,1435.8573857448953,2024-06
"Gainesville, GA",GA,2024-06-30,1788.5946338621322,2024-06
"Jacksonville, NC",NC,2024-06-30,1425.2786581234434,2024-06
"Florence, SC",SC,2024-06-30,1488.9768036548248,2024-06
"Hilo, HI",HI,2024-06-30,2529.796387007993,2024-06
"St. Cloud, MN",MN,2024-06-30,1283.4150648859486,2024-06
"Racine, WI",WI,2024-06-30,1176.5192991822992,2024-06
"Bend, OR",OR,2024-06-30,2221.4246943846665,2024-06
"Saginaw, MI",MI,2024-06-30,955.2670470142264,2024-06
"Warner Robins, GA",GA,2024-06-30,1475.6163536823774,2024-06
"Terre Haute, IN",IN,2024-06-30,858.0830012038252,2024-06
"Torrington, CT",CT,2024-06-30,1785.2713114368348,2024-06
"Punta Gorda, FL",FL,2024-06-30,2040.3518476585534,2024-06
"Billings, MT",MT,2024-06-30,1360.9472094769212,2024-06
"Redding, CA",CA,2024-06-30,1518.496793224458,2024-06
"Kingston, NY",NY,2024-06-30,2016.108256675525,2024-06
"Panama City, FL",FL,2024-06-30,1757.7256262187966,2024-06
"Joplin, MO",MO,2024-06-30,1091.7714982808627,2024-06
"Dover, DE",DE,2024-06-30,1635.9634091254575,2024-06
"El Centro, CA",CA,2024-06-30,1645.8523503731092,2024-06
"Jackson, TN",TN,2024-06-30,1349.7425383119125,2024-06
"Yuba City, CA",CA,2024-06-30,1842.0212065689966,2024-06
"Bowling Green, KY",KY,2024-06-30,1313.0164755229139,2024-06
"St. George, UT",UT,2024-06-30,1853.4243210993948,2024-06
"Muskegon, MI",MI,2024-06-30,1213.0907303238073,2024-06
"Abilene, TX",TX,2024-06-30,1278.349154225146,2024-06
"Iowa City, IA",IA,2024-06-30,1215.7267797188167,2024-06
"Auburn, AL",AL,2024-06-30,1541.1579849034865,2024-06
"Midland, TX",TX,2024-06-30,1645.1303355302334,2024-06
"Bloomington, IL",IL,2024-06-30,1330.038937169413,2024-06
"Hattiesburg, MS",MS,2024-06-30,1250.833506484451,2024-06
"Oshkosh, WI",WI,2024-06-30,1105.3912920712455,2024-06
"Eau Claire, WI",WI,2024-06-30,1054.3960689802084,2024-06
"Greenville, NC",NC,2024-06-30,1472.8049424754586,2024-06
"Burlington, NC",NC,2024-06-30,1385.209198316779,2024-06
"Waterloo, IA",IA,2024-06-30,1092.9363851631538,2024-06
"Coeur d'Alene, ID",ID,2024-06-30,1860.9465353068747,2024-06
"East Stroudsburg, PA",PA,2024-06-30,1869.0531652727163,2024-06
"Pueblo, CO",CO,2024-06-30,1375.60731065879,2024-06
"Blacksburg, VA",VA,2024-06-30,1651.3354814535596,2024-06
"Wausau, WI",WI,2024-06-30,936.2633032861644,2024-06
"Kahului, HI",HI,2024-06-30,3690.4282916096654,2024-06
"Janesville, WI",WI,2024-06-30,1076.3407036327228,2024-06
"Tupelo, MS",MS,2024-06-30,1303.7126993720415,2024-06
"Bloomington, IN",IN,2024-06-30,1391.8853369599415,2024-06
"Odessa, TX",TX,2024-06-30,1575.8259183458576,2024-06
"Jackson, MI",MI,2024-06-30,,2024-06
"State College, PA",PA,2024-06-30,1596.2198855772135,2024-06
"Sebastian, FL",FL,2024-06-30,2160.6710770777163,2024-06
"Madera, CA",CA,2024-06-30,2121.603126156981,2024-06
"Decatur, AL",AL,2024-06-30,1257.9585985881824,2024-06
"Chambersburg, PA",PA,2024-06-30,1224.5839512620958,2024-06
"Vineland, NJ",NJ,2024-06-30,1595.9562591402496,2024-06
"Idaho Falls, ID",ID,2024-06-30,1314.1135831635506,2024-06
"Grand Junction, CO",CO,2024-06-30,1604.683441768141,2024-06
"Elizabethtown, KY",KY,2024-06-30,1357.6049317538827,2024-06
"Niles, MI",MI,2024-06-30,1173.6674210050753,2024-06
"Monroe, MI",MI,2024-06-30,1239.8212843894391,2024-06
"Santa Fe, NM",NM,2024-06-30,2117.72390036315,2024-06
"Concord, NH",NH,2024-06-30,1818.2778296973252,2024-06
"Alexandria, LA",LA,2024-06-30,1180.835934219278,2024-06
"Traverse City, MI",MI,2024-06-30,2004.3001192150186,2024-06
"Bangor, ME",ME,2024-06-30,1481.6323516504522,2024-06
"Homosassa Springs, FL",FL,2024-06-30,1613.4926747567597,2024-06
"Hanford, CA",CA,2024-06-30,1952.332271935104,2024-06
"Jefferson City, MO",MO,2024-06-30,796.355003945643,2024-06
"Florence, AL",AL,2024-06-30,1165.514045368049,2024-06
"Dothan, AL",AL,2024-06-30,1343.959786579169,2024-06
"London, KY",KY,2024-06-30,,2024-06
"Albany, GA",GA,2024-06-30,1073.271132960476,2024-06
"Ottawa, IL",IL,2024-06-30,1013.5578918416163,2024-06
"Sioux City, IA",IA,2024-06-30,1263.6117166231088,2024-06
"Wichita Falls, TX",TX,2024-06-30,1127.1328490593844,2024-06
"Texarkana, TX",TX,2024-06-30,1166.3683810020725,2024-06
"Valdosta, GA",GA,2024-06-30,1383.9452906872764,2024-06
"Logan, UT",UT,2024-06-30,1512.5652304207974,2024-06
"Flagstaff, AZ",AZ,2024-06-30,2306.089409895154,2024-06
"Rocky Mount, NC",NC,2024-06-30,1261.1560411207504,2024-06
"Pottsville, PA",PA,2024-06-30,1107.7420597138628,2024-06
"Dalton, GA",GA,2024-06-30,1496.078039073445,2024-06
"Lebanon, PA",PA,2024-06-30,1260.2627810053275,2024-06
"Morristown, TN",TN,2024-06-30,1593.2571865973746,2024-06
"Winchester, VA",VA,2024-06-30,1900.6389237685935,2024-06
"Wheeling, WV",OH,2024-06-30,863.2305552372957,2024-06
